34229.269796,1,1000105,275,2400300,-1
34229.303303,1,1000106,155,2398600,1
34229.538086,5,1000107,36,2400200,-1
34229.825629,3,1000090,230,2397400,1
34229.838023,1,1000108,179,2394500,1
34230.377885,5,1000109,267,2397500,1
34230.535615,1,1000110,132,2401100,-1
34230.540971,1,1000111,222,2398900,1
34230.542508,1,1000112,83,2397100,1
34230.820523,1,1000113,246,2397800,1
34231.170394,5,1000114,187,2402300,-1
34231.543112,1,1000115,101,2400900,-1
34231.736371,1,1000116,158,2398000,1
34231.909959,3,1000006,114,2401700,-1
34232.100275,1,1000117,106,2402700,-1
34232.120085,2,1000082,101,2394900,1
34232.457577,1,1000118,146,2399400,1
34232.691421,1,1000119,98,2399900,1
34232.720001,1,1000120,99,2399500,1
34233.133702,1,1000121,264,2399000,1
34233.196771,1,1000122,44,2399900,1
34233.322848,1,1000123,250,2396100,1
34233.329544,1,1000124,52,2400200,1
34233.687109,1,1000125,135,2403100,-1
34233.706380,1,1000126,51,2401200,-1
34233.760745,1,1000127,37,2398600,1
34234.165456,1,1000128,138,2397000,1
34234.348657,1,1000129,185,2402700,-1
34234.350965,1,1000130,251,2403100,-1
34234.474904,3,1000062,109,2400500,-1
34234.968373,1,1000131,243,2401500,-1
34235.253378,1,1000132,205,2397900,1
34235.302333,1,1000133,138,2404400,-1
34235.348683,1,1000134,108,2399100,1
34236.036034,5,1000135,66,2399500,1
34236.061393,4,1000110,91,2401100,-1
34236.264023,1,1000136,145,2402000,-1
34236.304316,2,1000132,24,2397900,1
34236.672185,1,1000137,42,2394700,1
34236.926354,1,1000138,88,2399700,1
34237.168391,3,1000019,21,2402000,-1
34237.172829,1,1000139,215,2399100,1
34237.265520,1,1000140,207,2396000,1
34237.427316,1,1000141,117,2400900,-1
34237.544164,1,1000142,155,2398800,1
34238.723451,3,1000022,17,2396200,1
34238.959628,1,1000143,63,2398400,1
34239.295022,1,1000144,29,2404200,-1
34239.388082,3,1000124,52,2400200,1
34239.438878,2,1000080,18,2400600,-1
34239.468711,5,1000145,76,2398100,1
34239.742477,1,1000146,242,2397800,1
34240.056058,2,1000094,91,2395700,1
34240.219872,1,1000147,240,2401000,-1
34240.315328,3,1000029,99,2398900,1
34240.537967,1,1000148,203,2395600,1
34240.650286,1,1000149,210,2404000,-1
34240.693060,1,1000150,155,2400300,-1
34240.972224,1,1000151,40,2398900,1
34241.005790,1,1000152,62,2398200,1
34241.213195,1,1000153,294,2401900,-1
34241.590611,4,1000140,167,2396000,1
34241.754883,2,1000036,31,2396400,1
34241.778778,1,1000154,129,2404400,-1
34242.243758,1,1000155,101,2404800,-1
34242.303181,1,1000156,251,2398800,1
34242.319231,1,1000157,290,2400500,-1
34242.433405,1,1000158,56,2400300,-1
34242.828230,2,1000116,85,2398000,1
34243.135549,2,1000158,19,2400300,-1
34243.382614,1,1000159,105,2403400,-1
34244.129034,1,1000160,64,2404500,-1
34244.281705,2,1000158,9,2400300,-1
34244.415702,1,1000161,211,2401300,-1
34245.020090,1,1000162,165,2396500,1
34245.277388,1,1000163,70,2399000,1
34245.344112,1,1000164,90,2400500,-1
34245.594854,1,1000165,161,2398300,1
34246.022454,1,1000166,170,2398900,1
34246.153905,1,1000167,123,2398900,1
34246.286713,4,1000060,190,2398400,1
34246.614614,3,1000091,139,2398400,1
34246.751470,1,1000168,174,2400300,-1
34246.835978,1,1000169,54,2400600,-1
34246.916698,1,1000170,136,2398000,1
34247.641529,1,1000171,172,2402200,-1
34247.721561,1,1000172,216,2398600,1
34247.914149,1,1000173,38,2399100,1
34247.960680,1,1000174,115,2398700,1
34248.270161,1,1000175,286,2399200,1
34248.508241,1,1000176,187,2394200,1
34248.543705,1,1000177,208,2396000,1
34248.636574,1,1000178,134,2401900,-1
34248.880270,1,1000179,233,2404900,-1
34249.491319,1,1000180,183,2400100,-1
34249.685483,1,1000181,273,2400800,-1
34249.720870,1,1000182,190,2395300,1
34250.218013,2,1000005,75,2401600,-1
34250.544756,1,1000183,221,2401400,-1
34250.550808,1,1000184,42,2394600,1
34250.914978,1,1000185,284,2400400,-1
34250.955515,1,1000186,57,2400400,-1
34251.845335,1,1000187,156,2398600,1
34251.887684,1,1000188,278,2398900,1
34252.122819,1,1000189,215,2400800,-1
34252.343938,1,1000190,22,2396500,1
34252.382705,1,1000191,68,2404100,-1
34252.396147,1,1000192,268,2396200,1
34252.398959,1,1000193,156,2401700,-1
34252.705778,1,1000194,128,2402300,-1
34252.720663,1,1000195,131,2398100,1
34252.744483,2,1000141,29,2400900,-1
34252.881123,1,1000196,53,2395900,1
34253.282645,1,1000197,73,2402300,-1
34253.310595,1,1000198,233,2400400,-1
34253.440088,1,1000199,173,2399500,1
34253.612128,1,1000200,291,2401900,-1
34253.722831,1,1000201,32,2401200,-1
34253.892968,1,1000202,127,2397600,1
34253.960138,1,1000203,259,2403200,-1
34254.042388,1,1000204,123,2401800,-1
34254.124906,1,1000205,291,2397300,1
34254.162279,1,1000206,268,2401600,-1
34254.494556,5,1000207,190,2395200,1
34254.621271,1,1000208,148,2400700,-1
34254.636903,1,1000209,166,2400800,-1
34255.629010,1,1000210,281,2401200,-1
34256.021753,1,1000211,118,2400000,1
34256.345461,5,1000212,248,2400200,1
34256.523937,1,1000213,229,2398500,1
34257.013861,3,1000138,88,2399700,1
34257.276538,1,1000214,42,2399200,1
34257.507173,1,1000215,109,2400100,1
34257.898071,1,1000216,245,2398100,1
34258.215441,2,1000086,173,2397300,1
34258.666323,1,1000217,45,2402200,-1
34259.034007,1,1000218,96,2404000,-1
34259.271106,2,1000208,18,2400700,-1
34259.403482,1,1000219,234,2401200,-1
34259.837039,1,1000220,262,2400700,-1
34259.844937,1,1000221,266,2399000,1
34260.154920,1,1000222,106,2397100,1
34260.398128,1,1000223,129,2402300,-1
34260.427841,2,1000202,65,2397600,1
34262.012078,1,1000224,80,2399300,1
34262.184044,5,1000225,35,2401900,-1
34262.457496,1,1000226,125,2399700,1
34262.476908,1,1000227,198,2399700,1
34262.519807,1,1000228,258,2402500,-1
34263.209008,2,1000044,20,2399600,-1
34263.272998,1,1000229,239,2399500,1
34263.449173,1,1000230,41,2400500,1
34263.813440,1,1000231,259,2400400,1
34263.948817,1,1000232,128,2398900,1
34264.028991,1,1000233,80,2401400,-1
34264.698005,5,1000234,20,2399900,1
34265.554768,1,1000235,111,2398400,1
34265.598163,1,1000236,219,2395000,1
34266.335047,5,1000237,124,2399600,1
34267.355722,1,1000238,135,2398300,1
34267.680236,1,1000239,61,2401200,-1
34267.714534,1,1000240,217,2403900,-1
34268.123882,1,1000241,220,2403200,-1
34268.253140,1,1000242,166,2401400,-1
34268.370301,1,1000243,169,2401200,-1
34268.445018,2,1000201,10,2401200,-1
34268.565972,2,1000226,45,2399700,1
34268.606265,3,1000108,179,2394500,1
34268.995317,3,1000081,86,2400800,-1
34269.510589,1,1000244,230,2402700,-1
34269.557444,2,1000214,17,2399200,1
34269.610239,3,1000045,79,2402200,-1
34269.619622,1,1000245,285,2403000,-1
34269.751184,1,1000246,286,2402100,-1
34269.959848,1,1000247,84,2403400,-1
34270.022649,1,1000248,121,2400100,1
34270.499478,1,1000249,224,2405100,-1
34270.873636,1,1000250,56,2402300,-1
34271.095412,2,1000152,26,2398200,1
34271.126684,1,1000251,173,2401500,-1
34271.475418,1,1000252,261,2401700,-1
34271.557868,1,1000253,251,2397900,1
34271.587394,4,1000227,80,2399700,1
34272.065818,1,1000254,172,2401900,-1
34272.068237,1,1000255,263,2403700,-1
34272.358985,1,1000256,201,2398000,1
34272.563132,1,1000257,253,2401500,-1
34272.712496,1,1000258,191,2398700,1
34273.424559,2,1000041,36,2397800,1
34273.479803,1,1000259,191,2399200,1
34273.547273,1,1000260,224,2398300,1
34273.643178,1,1000261,79,2403400,-1
34273.723391,1,1000262,243,2397500,1
34273.795658,4,1000007,53,2400700,-1
34273.890043,1,1000263,275,2406000,-1
34274.078566,1,1000264,55,2397800,1
34274.250560,3,1000195,131,2398100,1
34274.305101,1,1000265,250,2399800,1
34274.364214,4,1000230,24,2400500,1
34274.705498,4,1000086,51,2397300,1
34274.868107,1,1000266,147,2399400,1
34275.275132,1,1000267,41,2404700,-1
34275.381648,1,1000268,36,2399200,1
34275.853154,2,1000230,10,2400500,1
34276.470350,3,1000136,145,2402000,-1
34277.181025,1,1000269,127,2399600,1
34277.438957,1,1000270,132,2398800,1
34277.862309,3,1000030,183,2394700,1
34278.303019,3,1000150,155,2400300,-1
34278.377230,5,1000271,142,2397700,1
34278.632306,1,1000272,172,2401300,-1
34278.668106,1,1000273,53,2399800,1
34278.777360,3,1000051,78,2398700,1
34278.935000,1,1000274,138,2400100,1
34278.941992,1,1000275,181,2405900,-1
34279.026641,1,1000276,240,2398700,1
34279.435658,1,1000277,191,2401300,-1
34279.547502,1,1000278,67,2405500,-1
34279.563879,1,1000279,241,2397700,1
34279.677579,2,1000034,78,2398100,1
34279.795428,1,1000280,100,2401600,-1
34279.805431,1,1000281,280,2398000,1
34280.026409,1,1000282,173,2399400,1
34280.114099,1,1000283,269,2401600,-1
34280.329361,1,1000284,35,2400000,1
34280.329685,3,1000007,175,2400700,-1
34280.807663,1,1000285,99,2404600,-1
34280.994361,1,1000286,108,2402500,-1
34281.314627,1,1000287,182,2402600,-1
34281.483842,1,1000288,209,2398800,1
34282.060769,1,1000289,45,2404400,-1
34282.483157,4,1000120,97,2399500,1
34282.605882,1,1000290,208,2398100,1
34282.619174,1,1000291,213,2405700,-1
34282.735953,5,1000292,199,2399200,1
34282.845142,2,1000282,49,2399400,1
34282.976799,1,1000293,93,2399800,1
34283.181744,1,1000294,242,2399300,1
34283.206019,2,1000205,129,2397300,1
34283.365421,1,1000295,158,2400000,1
34283.424292,5,1000296,125,2399900,1
34283.471100,2,1000083,14,2401400,-1
34283.807985,1,1000297,181,2396700,1
34283.824725,1,1000298,264,2399400,1
34283.866539,1,1000299,269,2396800,1
34283.943058,5,1000300,226,2395200,1
34284.257981,1,1000301,74,2403900,-1
34284.313372,1,1000302,120,2399000,1
34284.489830,1,1000303,57,2399900,1
34284.885630,1,1000304,43,2398500,1
34284.951943,1,1000305,71,2401800,-1
34285.678916,1,1000306,65,2403300,-1
34286.042139,1,1000307,59,2402600,-1
34286.203691,1,1000308,64,2398600,1
34286.477895,1,1000309,85,2402300,-1
34286.587496,2,1000009,43,2401600,-1
34286.900299,1,1000310,298,2402600,-1
34287.007020,1,1000311,43,2402500,-1
34287.224805,1,1000312,206,2403800,-1
34287.523441,1,1000313,280,2398800,1
34287.562313,1,1000314,47,2400600,-1
34287.916788,1,1000315,25,2400700,-1
34287.972168,1,1000316,88,2398800,1
34288.258111,1,1000317,150,2401100,-1
34288.271628,1,1000318,67,2398500,1
34288.910866,1,1000319,174,2397300,1
34289.379290,1,1000320,117,2400500,-1
34289.855957,1,1000321,101,2400900,-1
34289.930066,1,1000322,110,2398500,1
34290.197558,2,1000121,63,2399000,1
34291.016282,1,1000323,218,2398400,1
34291.799361,1,1000324,229,2401800,-1
34292.040531,1,1000325,90,2397900,1
34292.567218,1,1000326,75,2394900,1
34292.765365,1,1000327,200,2399000,1
34293.219562,2,1000105,100,2400300,-1
34293.365960,3,1000133,138,2404400,-1
34294.013566,2,1000242,53,2401400,-1
34294.121296,1,1000328,231,2402600,-1
34294.157614,5,1000329,169,2399800,1
34294.170315,1,1000330,42,2405400,-1
34294.363586,1,1000331,268,2399600,1
34294.436512,1,1000332,148,2399300,1
34294.721755,1,1000333,270,2401200,-1
34294.732752,3,1000239,61,2401200,-1
34294.775909,1,1000334,255,2396700,1
34295.066053,1,1000335,73,2401500,-1
34295.148931,1,1000336,20,2398300,1
34295.175772,2,1000177,47,2396000,1
34295.177687,1,1000337,171,2400100,-1
34295.200417,1,1000338,23,2402200,-1
34295.415188,1,1000339,241,2401200,-1
34295.650986,1,1000340,196,2398800,1
34295.780478,1,1000341,116,2400900,-1
34295.954255,1,1000342,290,2395100,1
34296.305939,1,1000343,46,2401700,-1
34296.399618,5,1000344,65,2399100,1
34296.549447,2,1000011,24,2401200,-1
34297.130771,5,1000345,237,2400600,-1
34297.241092,4,1000131,209,2401500,-1
34297.280955,1,1000346,203,2402000,-1
34297.300745,1,1000347,210,2401800,-1
34297.472520,1,1000348,96,2398300,1
34297.613822,1,1000349,60,2400500,-1
34298.033415,1,1000350,190,2401100,-1
34298.044158,1,1000351,45,2401500,-1
34298.614029,1,1000352,208,2401200,-1
34298.691412,2,1000018,39,2398900,1
34298.885373,1,1000353,259,2401500,-1
34299.196035,2,1000222,53,2397100,1
34299.302052,1,1000354,52,2396800,1
34299.371508,1,1000355,255,2399500,1
34299.761614,1,1000356,297,2403300,-1
34299.923029,1,1000357,191,2405100,-1
34300.759309,1,1000358,168,2405400,-1
34300.805625,1,1000359,215,2399200,1
34300.859808,1,1000360,104,2396800,1
34300.995575,1,1000361,102,2398500,1
34301.329165,1,1000362,188,2398400,1
34301.330380,1,1000363,197,2398400,1
34301.428518,1,1000364,63,2395100,1
34301.589346,1,1000365,154,2394700,1
34301.670552,1,1000366,280,2394800,1
34301.687159,1,1000367,165,2396200,1
34301.906146,1,1000368,287,2405400,-1
34302.074846,1,1000369,290,2399300,1
34302.141371,1,1000370,166,2398500,1
34302.183063,1,1000371,161,2399200,1
34302.295744,1,1000372,173,2396400,1
34302.306427,1,1000373,150,2401300,-1
34302.403996,1,1000374,110,2394700,1
34302.404328,1,1000375,253,2398000,1
34303.018742,2,1000368,159,2405400,-1
34303.584619,1,1000376,105,2397000,1
34303.865893,1,1000377,176,2397000,1
34304.044692,1,1000378,181,2400700,-1
34304.210848,1,1000379,150,2400800,-1
34304.219373,1,1000380,188,2404800,-1
34304.599588,1,1000381,299,2401000,-1
34304.618853,1,1000382,259,2401000,-1
34304.941827,1,1000383,194,2400200,-1
34305.138932,1,1000384,281,2401200,-1
34305.186715,1,1000385,132,2399000,1
34305.280230,1,1000386,139,2400800,-1
34305.393166,1,1000387,86,2400000,-1
34305.495849,1,1000388,162,2400300,-1
34305.595328,1,1000389,109,2398200,1
34305.634327,2,1000353,152,2401500,-1
34305.672086,1,1000390,234,2399300,1
34306.044796,2,1000180,58,2400100,-1
34306.368716,1,1000391,79,2401300,-1
34306.450172,1,1000392,76,2398700,1
34306.679614,3,1000173,38,2399100,1
34306.925433,1,1000393,252,2402400,-1
34307.327246,1,1000394,283,2400500,-1
34307.471181,1,1000395,45,2400700,-1
34307.800430,1,1000396,159,2403000,-1
34307.843328,4,1000371,142,2399200,1
34308.085455,1,1000397,86,2397800,1
34308.505093,1,1000398,62,2394400,1
34308.517610,2,1000024,30,2400000,-1
34308.931504,1,1000399,195,2398100,1
34309.406053,3,1000393,252,2402400,-1
34309.601185,1,1000400,267,2400100,-1
34309.653112,1,1000401,36,2398600,1
34310.420042,1,1000402,280,2398500,1
34310.824541,1,1000403,204,2401500,-1
34311.172854,3,1000117,106,2402700,-1
34311.200176,4,1000191,54,2404100,-1
34311.235261,2,1000392,24,2398700,1
34311.244941,1,1000404,288,2398200,1
34311.466823,1,1000405,38,2397000,1
34311.633478,2,1000204,47,2401800,-1
34312.276524,1,1000406,249,2395600,1
34312.764496,1,1000407,81,2400200,-1
34312.976479,1,1000408,205,2403000,-1
34313.282957,1,1000409,162,2400500,-1
34313.775104,1,1000410,226,2398600,1
34313.961323,2,1000233,13,2401400,-1
34314.224023,1,1000411,33,2398600,1
34314.332865,1,1000412,166,2400800,-1
34314.516331,1,1000413,259,2401000,-1
34315.122022,1,1000414,183,2396700,1
34315.343682,3,1000060,79,2398400,1
34315.434593,4,1000099,37,2398300,1
34316.044885,1,1000415,184,2401200,-1
34316.574172,4,1000280,24,2401600,-1
34316.637436,3,1000348,96,2398300,1
34316.641679,1,1000416,171,2399900,-1
34316.821809,5,1000417,260,2399200,1
34316.888587,1,1000418,201,2400300,-1
34316.903816,1,1000419,166,2399200,1
34317.526634,2,1000287,26,2402600,-1
34317.785886,1,1000420,50,2400400,-1
34317.952469,1,1000421,106,2398700,1
34317.961037,5,1000422,266,2405100,-1
34318.131529,1,1000423,41,2401600,-1
34318.159527,1,1000424,47,2400900,-1
34318.476110,1,1000425,121,2398300,1
34318.510117,4,1000142,41,2398800,1
34318.513742,1,1000426,260,2399100,1
34318.519495,1,1000427,274,2400500,-1
34318.597356,1,1000428,172,2397600,1
34318.836108,1,1000429,263,2394400,1
34319.166373,1,1000430,238,2400100,-1
34319.231148,1,1000431,262,2398000,1
34319.498504,1,1000432,234,2400300,-1
34319.739988,1,1000433,193,2399300,1
34319.791341,4,1000414,127,2396700,1
34319.838576,1,1000434,298,2401500,-1
34319.841936,1,1000435,190,2404900,-1
34320.440417,1,1000436,59,2397500,1
34320.690399,3,1000436,59,2397500,1
34321.229962,1,1000437,118,2402700,-1
34321.852019,1,1000438,279,2402800,-1
34321.952074,1,1000439,108,2400200,-1
34321.995508,1,1000440,292,2398800,1
34322.201088,1,1000441,280,2397900,1
34322.322032,2,1000275,83,2405900,-1
34322.489903,1,1000442,34,2400800,-1
34322.492223,1,1000443,148,2396300,1
34323.336527,1,1000444,70,2402700,-1
34323.538561,1,1000445,292,2399900,-1
34324.067321,3,1000118,146,2399400,1
34324.460440,1,1000446,77,2400300,-1
34324.575152,1,1000447,289,2400000,-1
34325.148527,3,1000243,169,2401200,-1
34325.270982,1,1000448,62,2404700,-1
34325.532143,1,1000449,150,2401600,-1
34325.743730,1,1000450,145,2401100,-1
34325.941845,1,1000451,219,2398600,1
34326.060841,1,1000452,276,2404700,-1
34326.367604,1,1000453,86,2402200,-1
34327.606011,1,1000454,194,2399400,-1
34327.681402,1,1000455,230,2399800,-1
34327.983924,5,1000456,208,2399800,-1
34328.080275,1,1000457,148,2399900,-1
34328.084185,1,1000458,83,2398400,1
34328.242485,1,1000459,222,2401100,-1
34328.272351,4,1000264,24,2397800,1
34328.436391,1,1000460,105,2400300,-1
34328.563594,1,1000461,148,2399500,-1
34328.686628,1,1000462,166,2397800,1
34329.055009,1,1000463,50,2399800,-1
34329.063514,1,1000464,86,2398000,1
34329.185149,1,1000465,206,2399900,-1
34329.506364,2,1000040,55,2397100,1
34330.243298,1,1000466,72,2401800,-1
34330.418755,1,1000467,191,2399800,-1
34330.548071,1,1000468,115,2400900,-1
34330.802619,1,1000469,152,2400700,-1
34331.047186,1,1000470,78,2394600,1
34331.509008,1,1000471,92,2401000,-1
34332.017114,2,1000224,42,2399300,1
34332.348649,1,1000472,86,2398300,1
34333.348267,1,1000473,39,2398000,1
34333.444813,1,1000474,158,2400700,-1
34333.518806,1,1000475,144,2397000,1
34333.602792,1,1000476,62,2399400,1
34333.694323,1,1000477,84,2397500,1
34333.730257,1,1000478,188,2401700,-1
34334.160552,1,1000479,135,2395800,1
34334.171905,1,1000480,177,2400800,-1
34334.172169,1,1000481,253,2401000,-1
34334.358002,1,1000482,270,2403000,-1
34335.113204,1,1000483,289,2397600,1
34335.299858,1,1000484,244,2394700,1
34335.349295,2,1000343,18,2401700,-1
34335.375867,1,1000485,126,2404700,-1
34335.424426,4,1000291,129,2405700,-1
34336.077037,1,1000486,129,2396200,1
34336.134281,1,1000487,38,2395300,1
34336.335813,1,1000488,282,2400700,-1
34336.449604,1,1000489,140,2403300,-1
34336.494863,1,1000490,264,2402800,-1
34336.576177,1,1000491,234,2398600,1
34336.632354,1,1000492,105,2399100,1
34337.454760,1,1000493,21,2405400,-1
34337.482695,3,1000347,210,2401800,-1
34337.709731,1,1000494,52,2400400,-1
34339.144059,1,1000495,218,2400700,-1
34339.974385,1,1000496,149,2400500,-1
34339.986899,1,1000497,29,2395800,1
34340.183428,4,1000061,104,2398400,1
34340.420485,1,1000498,196,2401200,-1
34340.814864,1,1000499,234,2395800,1
34340.995091,1,1000500,186,2400400,-1
34341.335522,1,1000501,112,2401500,-1
34342.326912,1,1000502,293,2398900,1
34343.188221,1,1000503,293,2399400,1
34343.521443,1,1000504,35,2396500,1
34343.933357,1,1000505,138,2397300,1
34344.184111,1,1000506,117,2398800,1
34344.416042,1,1000507,167,2399600,1
34344.651688,4,1000213,178,2398500,1
34344.735744,1,1000508,267,2400400,-1
34345.207493,1,1000509,51,2403300,-1
34345.616095,1,1000510,203,2401900,-1
34345.695548,1,1000511,64,2400600,-1
34345.710021,1,1000512,28,2400900,-1
34345.823823,1,1000513,188,2405400,-1
34345.851362,1,1000514,127,2399300,1
34345.961973,2,1000468,60,2400900,-1
34346.017375,1,1000515,177,2403500,-1
34346.042265,2,1000266,36,2399400,1
34346.273297,3,1000163,70,2399000,1
34346.371053,1,1000516,139,2399500,1
34346.799840,1,1000517,69,2397500,1
34346.899667,1,1000518,108,2400700,-1
34347.145318,1,1000519,227,2400800,-1
34347.187151,3,1000387,86,2400000,-1
34347.496788,1,1000520,167,2398600,1
34347.813171,1,1000521,163,2404300,-1
34347.928466,4,1000032,63,2397600,1
34348.026483,1,1000522,79,2401900,-1
34348.545749,1,1000523,25,2399400,1
34349.457442,1,1000524,203,2399000,1
34349.520965,2,1000047,9,2398200,1
34349.701330,1,1000525,91,2398700,1
34350.276292,1,1000526,177,2400600,-1
34351.940049,1,1000527,63,2400800,-1
34352.297446,1,1000528,271,2401000,-1
34352.429927,1,1000529,40,2400800,-1
34352.508333,1,1000530,231,2400400,-1
34352.605588,1,1000531,21,2394600,1
34352.995093,1,1000532,220,2401100,-1
34353.151681,1,1000533,58,2401700,-1
34353.219577,1,1000534,257,2398500,1
34353.223333,3,1000289,45,2404400,-1
34353.301684,1,1000535,23,2404700,-1
34353.421718,1,1000536,60,2397700,1
34353.786677,1,1000537,185,2401100,-1
34353.799029,1,1000538,62,2394700,1
34353.951564,1,1000539,28,2399600,1
34354.434867,5,1000540,252,2404200,-1
34354.461208,1,1000541,145,2401200,-1
34354.762221,1,1000542,140,2400600,-1
34354.836064,1,1000543,228,2401400,-1
34355.067799,1,1000544,76,2400600,-1
34355.239488,5,1000545,134,2399300,1
34356.008808,1,1000546,249,2402700,-1
34356.549978,2,1000008,39,2395500,1
34356.919808,1,1000547,249,2395600,1
34357.168505,1,1000548,178,2403400,-1
34357.242830,1,1000549,234,2400200,-1
34357.844085,2,1000476,37,2399400,1
34358.176372,2,1000350,27,2401100,-1
34358.509715,1,1000550,43,2398400,1
34358.738617,1,1000551,190,2400200,-1
34359.078050,3,1000101,124,2402400,-1
34359.640790,1,1000552,29,2398000,1
34359.739888,4,1000507,130,2399600,1
34360.724375,2,1000069,123,2397000,1
34360.806934,1,1000553,259,2394600,1
